seed,dataset,feature,model,distillation_method,n_distill_steps,alpha,real_mse,transfer_mse,acf_short,acf_long,fft_distance,trend_error,variance_diff,freq_rank_error,peak_mag_ratio,cross_corr_error
123,ETTm1,3,CNN,MTT,300,0.1,0.3443538349042699,0.6719303143882771,0.2697176143756222,0.095985960580308,0.5643425696278171,0.6010600850942318,0.6780299544334412,3.0,0.8486757949840729,0.2179099074322936
123,ETTm1,4,CNN,MTT,300,0.1,0.3443538349042699,0.6719303143882771,0.1222834346441096,0.1263693428899354,0.3401823215914358,0.7678172994570347,0.2071353197097778,0.0,0.505922524553056,0.2179099074322936
123,ETTm1,5,CNN,MTT,300,0.1,0.3443538349042699,0.6719303143882771,0.3959560829045993,0.0984524901311741,0.4909300276151723,1.336256541905832,0.6956681609153748,3.0,0.2489479520509336,0.2179099074322936
123,ETTm1,6,CNN,MTT,300,0.1,0.3443538349042699,0.6719303143882771,0.1652218763178518,0.2070997748088533,0.1936190450461959,1.737874804054227,0.8656766414642334,0.0,0.4429821563492722,0.2179099074322936
123,ETTm1,0,CNN,MTT,300,0.2,0.3443538349042699,0.6055217078994858,0.2131451886052964,0.0867325534031218,0.3599910979402922,0.4163185062376787,0.6438271999359131,0.0,0.3757195432510355,0.2152947426299832
123,ETTm1,1,CNN,MTT,300,0.2,0.3443538349042699,0.6055217078994858,0.2745054458399796,0.081375922155806,0.504163115627437,0.9550326523978252,0.6173160076141357,3.0,0.4796149058579464,0.2152947426299832
123,ETTm1,2,CNN,MTT,300,0.2,0.3443538349042699,0.6055217078994858,0.2241906431306768,0.0863205104429056,0.4289655774653259,0.3149939337967313,0.6820055842399597,2.0,0.4961699404279888,0.2152947426299832
123,ETTm1,3,CNN,MTT,300,0.2,0.3443538349042699,0.6055217078994858,0.2845387617784934,0.0872416800748995,0.5016378611506028,0.5498323654500153,0.7089073061943054,3.0,0.7543784861801924,0.2152947426299832
123,ETTm1,4,CNN,MTT,300,0.2,0.3443538349042699,0.6055217078994858,0.120936332201444,0.1250455574934029,0.3023842953776141,0.7659871897041083,0.1060303449630737,0.0,0.4497088910747013,0.2152947426299832
123,ETTm1,5,CNN,MTT,300,0.2,0.3443538349042699,0.6055217078994858,0.3930922822114282,0.0963745572168418,0.4363822414645894,1.2948718938392778,0.7201418876647949,3.0,0.2212871563883414,0.2152947426299832
123,ETTm1,6,CNN,MTT,300,0.2,0.3443538349042699,0.6055217078994858,0.1571560879475162,0.2045195456255889,0.172105896411265,1.718609373486014,0.8758057355880737,0.0,0.3937620356756988,0.2152947426299832
123,ETTm1,0,CNN,MTT,300,0.3,0.3443538349042699,0.5369600717716072,0.2438638895220336,0.0979708390956426,0.3149921851876739,0.4128461452228135,0.6415740251541138,0.0,0.3287545452590942,0.2133265338855659
123,ETTm1,1,CNN,MTT,300,0.3,0.3443538349042699,0.5369600717716072,0.2931012915456785,0.0755178423707307,0.4411427109519981,0.897284349191301,0.6524546146392822,3.0,0.4196630888034521,0.2133265338855659
123,ETTm1,2,CNN,MTT,300,0.3,0.3443538349042699,0.5369600717716072,0.248272604927876,0.0914838600468865,0.3753448830824215,0.3393703606361474,0.6804811954498291,0.0,0.4341487560901328,0.2133265338855659
123,ETTm1,3,CNN,MTT,300,0.3,0.3443538349042699,0.5369600717716072,0.3022225034048461,0.07833238161787,0.4389331026063882,0.4991962012885546,0.7358830571174622,3.0,0.660081177376312,0.2133265338855659
123,ETTm1,4,CNN,MTT,300,0.3,0.3443538349042699,0.5369600717716072,0.1197106885914445,0.1236090277225669,0.2645862393141631,0.7683700442700832,0.0106006860733032,0.0,0.3934953495815566,0.2133265338855659
123,ETTm1,5,CNN,MTT,300,0.3,0.3443538349042699,0.5369600717716072,0.3898597625434948,0.0941945189402039,0.3818344621914692,1.252647193151326,0.7433143854141235,3.0,0.193626188294636,0.2133265338855659
123,ETTm1,6,CNN,MTT,300,0.3,0.3443538349042699,0.5369600717716072,0.1485982529901181,0.2014103845292045,0.1505926156312396,1.699041617558024,0.8852674961090088,0.0,0.3445415945169016,0.2133265338855659
123,ETTm1,0,CNN,MTT,300,0.5,0.3443538349042699,0.4692104411415846,0.3106009638491954,0.123613169778806,0.224994400429698,0.4536225933475794,0.6277745962142944,0.0,0.2348247124916912,0.2133588626849853
123,ETTm1,1,CNN,MTT,300,0.5,0.3443538349042699,0.4692104411415846,0.3386976702359812,0.0697598110597707,0.3151019662660487,0.7849524018740158,0.7100463509559631,3.0,0.2997594057823939,0.2133588626849853
123,ETTm1,2,CNN,MTT,300,0.5,0.3443538349042699,0.4692104411415846,0.3238400129519101,0.1249916322060398,0.2681035161216358,0.3903057284541256,0.66326904296875,0.0,0.3101062818676467,0.2133588626849853
123,ETTm1,3,CNN,MTT,300,0.5,0.3443538349042699,0.4692104411415846,0.3463205975269167,0.0673564639427112,0.3135236032788412,0.4169974171159992,0.778129518032074,3.0,0.4714865870266936,0.2133588626849853
123,ETTm1,4,CNN,MTT,300,0.5,0.3443538349042699,0.4692104411415846,0.1171818911043657,0.1204612632969089,0.1889901747549751,0.7872077588080325,0.1632318496704101,0.0,0.2810680826248473,0.2133588626849853
123,ETTm1,5,CNN,MTT,300,0.5,0.3443538349042699,0.4692104411415846,0.3820590458335775,0.0896213337866781,0.2727388978542799,1.1722270269593262,0.7857549786567688,3.0,0.1383044245383384,0.2133588626849853
123,ETTm1,6,CNN,MTT,300,0.5,0.3443538349042699,0.4692104411415846,0.1309034232403419,0.1930983661223686,0.1075661382831293,1.6587867735034292,0.902189075946808,0.0,0.2461012730484489,0.2133588626849853
123,ETTm1,0,CNN,MTT,300,0.7,0.3443538349042699,0.4084979636015539,0.3764293165935314,0.146319705859708,0.1349966026372508,0.5094782971864311,0.6015845537185669,0.0,0.1408948797242882,0.2221267508799749
123,ETTm1,1,CNN,MTT,300,0.7,0.3443538349042699,0.4084979636015539,0.3937632163524815,0.0724334571819784,0.1890611914272717,0.6849078904939407,0.7507242560386658,3.0,0.1798557716734052,0.2221267508799749
123,ETTm1,2,CNN,MTT,300,0.7,0.3443538349042699,0.4084979636015539,0.4055906469326666,0.1587460207389178,0.16086214826803,0.4330316058309287,0.627172589302063,0.0,0.1860639131919347,0.2221267508799749
123,ETTm1,3,CNN,MTT,300,0.7,0.3443538349042699,0.4084979636015539,0.3989624732480202,0.0635172110282671,0.1881141162037467,0.3553782380847922,0.8047693371772766,3.0,0.2828920784515028,0.2221267508799749
123,ETTm1,4,CNN,MTT,300,0.7,0.3443538349042699,0.4084979636015539,0.1134385541081993,0.1173161269267192,0.1133941154399387,0.8139088097059662,0.3143622875213623,0.0,0.168640815668138,0.2221267508799749
123,ETTm1,5,CNN,MTT,300,0.7,0.3443538349042699,0.4084979636015539,0.3720161770882201,0.0848086673173436,0.1636433468958788,1.0824496420042975,0.8229901790618896,3.0,0.0829825745664842,0.2221267508799749
123,ETTm1,6,CNN,MTT,300,0.7,0.3443538349042699,0.4084979636015539,0.1143154746011927,0.1814572699331421,0.0645396578679247,1.617150279474617,0.9164413809776306,0.0,0.1476608714586903,0.2221267508799749
123,ETTm1,0,CNN,MTT,300,1.0,0.3443538349042699,0.3768995805157837,0.4607777401118341,0.1707049914006896,1.4247152083267625e-07,0.5939993325989178,0.5390664339065552,0.0,4.8964943842690256e-08,0.2560754401027457
123,ETTm1,1,CNN,MTT,300,1.0,0.3443538349042699,0.3768995805157837,0.4924836730901616,0.1238174743395788,8.83065385307429e-08,0.5768707276851636,0.7800276875495911,0.0,1.737737136012615e-07,0.2560754401027457
123,ETTm1,2,CNN,MTT,300,1.0,0.3443538349042699,0.3768995805157837,0.5060428678077691,0.1936847785518506,1.221878976642763e-07,0.540565847586078,0.5376197099685669,0.0,2.5463159261964897e-07,0.2560754401027457
123,ETTm1,3,CNN,MTT,300,1.0,0.3443538349042699,0.3768995805157837,0.4845627887992198,0.0982941729049627,1.473585678823564e-07,0.3574952017380193,0.8154667019844055,0.0,1.520398615651385e-07,0.2560754401027457
123,ETTm1,4,CNN,MTT,300,1.0,0.3443538349042699,0.3768995805157837,0.1036791966517626,0.1148195714471369,8.375369127730244e-08,0.8216326527100372,0.4984915256500244,0.0,7.218283909145925e-09,0.2560754401027457
123,ETTm1,5,CNN,MTT,300,1.0,0.3443538349042699,0.3768995805157837,0.3516736399811407,0.0804309193158757,5.819342852310097e-08,0.9460379381722636,0.8690825700759888,0.0,7.10679621993306e-08,0.2560754401027457
123,ETTm1,6,CNN,MTT,300,1.0,0.3443538349042699,0.3768995805157837,0.1026234881696944,0.1584269886957854,7.68835497456715e-08,1.5535095916642665,0.9328148365020752,0.0,2.690740524253918e-07,0.2560754401027457
7,ETTm2,0,CNN,MTT,300,0.0,0.1913299931999891,0.2444685822620334,0.1285170749591161,0.1651150288228677,0.5869895727580522,0.475192016885766,0.867645800113678,0.0,0.1697543125978817,0.4501867048558839
7,ETTm2,1,CNN,MTT,300,0.0,0.1913299931999891,0.2444685822620334,0.2108995345691148,0.233632202730095,0.4940904872377532,0.3533426213874837,0.8646847009658813,1.0,0.7431992036691318,0.4501867048558839
7,ETTm2,2,CNN,MTT,300,0.0,0.1913299931999891,0.2444685822620334,0.1791093456395383,0.2253875107311348,0.2195586866932819,0.3272139339416208,0.9503433108329772,0.0,0.0309672142298777,0.4501867048558839
7,ETTm2,3,CNN,MTT,300,0.0,0.1913299931999891,0.2444685822620334,0.1958678989204449,0.2603909188195095,0.4995206259634133,0.4321161112317824,0.7640810012817383,1.0,0.5779129769075625,0.4501867048558839
7,ETTm2,4,CNN,MTT,300,0.0,0.1913299931999891,0.2444685822620334,0.1941239266563249,0.1133424753004623,0.6017318899910938,0.2488562045773186,0.9390515685081482,3.0,0.3342977083703475,0.4501867048558839
7,ETTm2,5,CNN,MTT,300,0.0,0.1913299931999891,0.2444685822620334,0.0803052866496542,0.074637817145361,0.2786440481795845,0.0099698337803905,0.9991557598114014,3.0,0.8983436176155936,0.4501867048558839
7,ETTm2,6,CNN,MTT,300,0.0,0.1913299931999891,0.2444685822620334,0.0813358806526058,0.0690612283009517,0.1568980631875272,0.7279353731141815,0.7666675448417664,3.0,0.0232252687771144,0.4501867048558839
7,ETTm2,0,CNN,MTT,300,0.1,0.1913299931999891,0.242061075374734,0.1227979764073598,0.168206700814972,0.5282906032303004,0.427442997735257,0.8644077777862549,0.0,0.1527788229065959,0.4557144395615674
7,ETTm2,1,CNN,MTT,300,0.1,0.1913299931999891,0.242061075374734,0.2065962511737598,0.2410252516571121,0.4446814283828775,0.3917628808953756,0.861712634563446,1.0,0.6688793363344586,0.4557144395615674
7,ETTm2,2,CNN,MTT,300,0.1,0.1913299931999891,0.242061075374734,0.1801909342743215,0.226541046128612,0.1976028239536202,0.3056550878913128,0.951339602470398,0.0,0.0278703873617494,0.4557144395615674
7,ETTm2,3,CNN,MTT,300,0.1,0.1913299931999891,0.242061075374734,0.1949243693962232,0.2631357536967546,0.4495685587100875,0.4188543723286929,0.7658354043960571,1.0,0.5201216516168217,0.4557144395615674
7,ETTm2,4,CNN,MTT,300,0.1,0.1913299931999891,0.242061075374734,0.182747728188931,0.107215111062905,0.541558702519917,0.1960502652137351,0.9409714937210084,3.0,0.3008680579858546,0.4557144395615674
7,ETTm2,5,CNN,MTT,300,0.1,0.1913299931999891,0.242061075374734,0.0778736537578063,0.06798330546086,0.2507796489354031,0.0176660831995118,0.9989749789237976,0.0,0.8085092668286841,0.4557144395615674
7,ETTm2,6,CNN,MTT,300,0.1,0.1913299931999891,0.242061075374734,0.0707241916993382,0.0748758642164433,0.1412082571750978,0.7119467017625598,0.7818744778633118,3.0,0.0209027063936983,0.4557144395615674
7,ETTm2,0,CNN,MTT,300,0.2,0.1913299931999891,0.2358717268720895,0.1164033477175913,0.1704561502374938,0.4695916364227384,0.3838131547047162,0.86039799451828,0.0,0.1358035073008755,0.4626163323034165
7,ETTm2,1,CNN,MTT,300,0.2,0.1913299931999891,0.2358717268720895,0.202343689888031,0.2465511909702671,0.3952723461284455,0.4393928506600336,0.8577637076377869,1.0,0.5945594386088169,0.4626163323034165
7,ETTm2,2,CNN,MTT,300,0.2,0.1913299931999891,0.2358717268720895,0.1811403715376261,0.2275140173301733,0.1756469249794988,0.2833306264720576,0.9521946310997008,0.0,0.0247736684195592,0.4626163323034165
7,ETTm2,3,CNN,MTT,300,0.2,0.1913299931999891,0.2358717268720895,0.1936816548307696,0.264994799928561,0.3996164758480628,0.4044058031316969,0.7665569186210632,1.0,0.462330297442376,0.4626163323034165
7,ETTm2,4,CNN,MTT,300,0.2,0.1913299931999891,0.2358717268720895,0.1700338697824093,0.1005389975632004,0.4813855244252894,0.1483054275124819,0.9426406621932985,3.0,0.2674381591299793,0.4626163323034165
7,ETTm2,5,CNN,MTT,300,0.2,0.1913299931999891,0.2358717268720895,0.0945284340288209,0.0641378456878991,0.2229152888824315,0.046135150041449,0.998714029788971,0.0,0.7186749160417746,0.4626163323034165
7,ETTm2,6,CNN,MTT,300,0.2,0.1913299931999891,0.2358717268720895,0.0588093012115449,0.0815893328208151,0.1255184390513045,0.695050719802324,0.7961711883544922,3.0,0.0185802569259507,0.4626163323034165
7,ETTm2,0,CNN,MTT,300,0.3,0.1913299931999891,0.278539855350265,0.1096650496012503,0.1718974830495334,0.4108926436801672,0.3415274155937111,0.8556165099143982,0.0,0.1188280176095897,0.4695141505917296
7,ETTm2,1,CNN,MTT,300,0.3,0.1913299931999891,0.278539855350265,0.1970918743983348,0.2502503049064586,0.3458632828499555,0.4872307463066301,0.8528379201889038,1.0,0.5202395104922067,0.4695141505917296
7,ETTm2,2,CNN,MTT,300,0.3,0.1913299931999891,0.278539855350265,0.182079126685407,0.2282890248179367,0.1536911005269733,0.2618748417635577,0.9529083967208862,0.0,0.0216769494773691,0.4695141505917296
7,ETTm2,3,CNN,MTT,300,0.3,0.1913299931999891,0.278539855350265,0.1921821360705391,0.2659352022808321,0.3496644011941123,0.3938523761094771,0.7662457227706909,1.0,0.4045389143842256,0.4695141505917296
7,ETTm2,4,CNN,MTT,300,0.3,0.1913299931999891,0.278539855350265,0.1560336639130956,0.0935613861173979,0.4212123375587674,0.1230613561178418,0.9440590143203736,3.0,0.2340085087454864,0.4695141505917296
7,ETTm2,5,CNN,MTT,300,0.3,0.1913299931999891,0.278539855350265,0.1286682768985543,0.0630254288891007,0.1950508696410797,0.0735918782760829,0.9983727931976318,0.0,0.6288405297054426,0.4695141505917296
7,ETTm2,6,CNN,MTT,300,0.3,0.1913299931999891,0.278539855350265,0.0461509421512811,0.089206350705732,0.1098286663379625,0.67954032341405,0.8095576167106628,3.0,0.0162576945425346,0.4695141505917296
7,ETTm2,0,CNN,MTT,300,0.5,0.1913299931999891,0.2421943515631709,0.0969056635164631,0.1725910555008523,0.2934947369795426,0.275282373065934,0.8437382578849792,0.0,0.0848770962555398,0.4809977692478225
7,ETTm2,1,CNN,MTT,300,0.5,0.1913299931999891,0.2421943515631709,0.1842013620979009,0.2526390021716605,0.2470451590284711,0.5890401155289622,0.8400558233261108,1.0,0.3715996846499549,0.4809977692478225
7,ETTm2,2,CNN,MTT,300,0.5,0.1913299931999891,0.2421943515631709,0.1838261888260551,0.2292087791641658,0.1097793776588664,0.2176343944348547,0.9539121985435486,0.0,0.0154834036670506,0.4809977692478225
7,ETTm2,3,CNN,MTT,300,0.5,0.1913299931999891,0.2421943515631709,0.1910254099162069,0.265049430235303,0.249760289086635,0.3809336010486399,0.7625249624252319,1.0,0.2889563215701536,0.4809977692478225
7,ETTm2,4,CNN,MTT,300,0.5,0.1913299931999891,0.2421943515631709,0.1256978714787741,0.0790234734243628,0.3008659645361254,0.1620873864957234,0.9461434483528136,3.0,0.1671490216229638,0.4809977692478225
7,ETTm2,5,CNN,MTT,300,0.5,0.1913299931999891,0.2421943515631709,0.183115083208583,0.0666030513931868,0.1393221110396012,0.1301135783594933,0.9974498152732848,0.0,0.449171970329314,0.4809977692478225
7,ETTm2,6,CNN,MTT,300,0.5,0.1913299931999891,0.2421943515631709,0.0469330452397742,0.107195880358636,0.0784490358328437,0.6557632332926189,0.8335996866226196,0.0,0.0116126826913708,0.4809977692478225
7,ETTm2,0,CNN,MTT,300,0.7,0.1913299931999891,0.234329122531609,0.0853845285659437,0.170873667259289,0.1760968104819112,0.2567635007669878,0.8287730813026428,0.0,0.0509262909585336,0.4883835954489607
7,ETTm2,1,CNN,MTT,300,0.7,0.1913299931999891,0.234329122531609,0.1700982535661847,0.249516942942509,0.1482270710774308,0.6877194096775008,0.8233663439750671,0.0,0.2229598284167346,0.4883835954489607
7,ETTm2,2,CNN,MTT,300,0.7,0.1913299931999891,0.234329122531609,0.1857466948717377,0.2291851424228906,0.0658676537971852,0.1839447772407975,0.954351007938385,0.0,0.0092900737086084,0.4883835954489607
7,ETTm2,3,CNN,MTT,300,0.7,0.1913299931999891,0.234329122531609,0.1914635655360236,0.2606908660746787,0.1498561439761118,0.3839373596133668,0.7546730637550354,0.0,0.1733737287560815,0.4883835954489607
7,ETTm2,4,CNN,MTT,300,0.7,0.1913299931999891,0.234329122531609,0.0944087274075389,0.0659882389529413,0.180519628841825,0.260302404702415,0.9472247958183287,3.0,0.10028941026475,0.4883835954489607
7,ETTm2,5,CNN,MTT,300,0.7,0.1913299931999891,0.234329122531609,0.2178479687443623,0.0732904080502799,0.0835933514129661,0.1920568440628469,0.9962059259414672,0.0,0.2695032332060725,0.4883835954489607
7,ETTm2,6,CNN,MTT,300,0.7,0.1913299931999891,0.234329122531609,0.0875011547609402,0.128434099118537,0.0470694498970824,0.6307416752226789,0.8540007472038269,0.0,0.0069676708402071,0.4883835954489607
7,ETTm2,0,CNN,MTT,300,1.0,0.1913299931999891,0.2486986995352001,0.0733000558322971,0.1651997493389808,1.593601351526446e-07,0.3144393837590917,0.8005371689796448,0.0,6.205828026896795e-08,0.491556989191975
7,ETTm2,1,CNN,MTT,300,1.0,0.1913299931999891,0.2486986995352001,0.1539509585517344,0.2379412374781297,1.743499557653954e-07,0.8455110800548429,0.7910057306289673,0.0,1.960217465323564e-07,0.491556989191975
7,ETTm2,2,CNN,MTT,300,1.0,0.1913299931999891,0.2486986995352001,0.1885289494307792,0.2280489191716211,5.78481302075242e-08,0.1450781235339475,0.9539498686790466,0.0,4.068957764597961e-07,0.491556989191975
7,ETTm2,3,CNN,MTT,300,1.0,0.1913299931999891,0.2486986995352001,0.1898969739592292,0.2488521917007304,1.0037671586972224e-07,0.4297261918865188,0.7351493835449219,0.0,3.0488355048221493e-07,0.491556989191975
7,ETTm2,4,CNN,MTT,300,1.0,0.1913299931999891,0.2486986995352001,0.0610928420735534,0.0544221439488337,7.70329856537504e-08,0.4352067534799477,0.9469658732414246,0.0,8.64041978089841e-08,0.491556989191975
7,ETTm2,5,CNN,MTT,300,1.0,0.1913299931999891,0.2486986995352001,0.2488527447272303,0.0819696566378593,1.7659367595741525e-07,0.2829103570828988,0.9937384724617004,0.0,2.1639476667696445e-07,0.491556989191975
7,ETTm2,6,CNN,MTT,300,1.0,0.1913299931999891,0.2486986995352001,0.1709904753046949,0.1639408887106737,8.989238904279544e-08,0.6357381422820715,0.8777753710746765,0.0,2.0952129573813725e-07,0.491556989191975
42,ETTm2,0,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.2252962330911442,0.1632713700447008,0.7967916707782859,1.7055670352460277,0.849918007850647,0.0,0.085440677319093,0.4546226706180004
42,ETTm2,1,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.3032681239245974,0.2348000336279626,0.8656831359466834,1.5631674595648872,0.7679069638252258,3.0,0.7513415215474681,0.4546226706180004
42,ETTm2,2,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.2785466524892049,0.215644514520462,0.1946875049996747,1.0880869331530272,0.933679699897766,0.0,0.3567094468693986,0.4546226706180004
42,ETTm2,3,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.3198988163780681,0.2457221359987642,1.1560711729639848,1.939113726596121,0.6335225105285645,3.0,0.686264360924832,0.4546226706180004
42,ETTm2,4,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.1000483936303211,0.063224525960076,0.5696667158961336,0.2399714471790984,0.9709099531173706,3.0,0.3398042690304315,0.4546226706180004
42,ETTm2,5,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.0687909967550229,0.075830325159982,0.2747424193380114,0.0127026979057024,0.9987061023712158,4.0,0.8496546484825028,0.4546226706180004
42,ETTm2,6,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.276229110016474,0.1302281392138153,1.013136603466101,1.5970637683159403,0.8953349590301514,0.0,0.0219709212368889,0.4546226706180004
42,ETTm2,0,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.2116466528209434,0.1592594553079722,0.7171125523597203,1.6239112428196305,0.8468761444091797,0.0,0.0768966738215335,0.4585964364227936
42,ETTm2,1,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.2952313200204101,0.2370676563646935,0.7791148284788322,1.4818016726670185,0.7785587310791016,3.0,0.6762074193858644,0.4585964364227936
42,ETTm2,2,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.2725837079819531,0.2142569327507063,0.1752187623833152,1.109267749338252,0.9361901879310608,0.0,0.3210385212868487,0.4585964364227936
42,ETTm2,3,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.313091410513409,0.246944860190512,1.0404640898458306,1.826957866470508,0.6548558473587036,3.0,0.617637949223033,0.4585964364227936
42,ETTm2,4,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.0919896727426599,0.0572403405066278,0.5127000476122946,0.2008315712933656,0.9693906903266908,3.0,0.3058239439445766,0.4585964364227936
42,ETTm2,5,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.0624790352901018,0.0729752416381898,0.2472681968096698,0.0153737018432623,0.998536229133606,0.0,0.7646891999413158,0.4585964364227936
42,ETTm2,6,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.2663519516191682,0.1282558088201908,0.911822958465284,1.4919636202451905,0.8944541215896606,0.0,0.0197738081610704,0.4585964364227936
42,ETTm2,0,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.1976903336326164,0.1549874458639802,0.6374334293161342,1.5440360589343782,0.8434129357337952,0.0,0.0683525542669304,0.462458180067811
42,ETTm2,1,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.2849626044753365,0.2391063267705575,0.6925466015389543,1.3980945464165897,0.7873566746711731,3.0,0.6010732260513553,0.462458180067811
42,ETTm2,2,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.266264699529609,0.2127694401661781,0.1557499802161155,1.1333401156124376,0.9385932087898254,0.0,0.2853675957042989,0.462458180067811
42,ETTm2,3,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.3047794677740764,0.2479910851904766,0.9248570121120082,1.7203203428064084,0.6737066507339478,3.0,0.5490114797538241,0.462458180067811
42,ETTm2,4,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.0845093597177572,0.0524428666014044,0.4557333780600007,0.1723344419909778,0.9676769375801086,3.0,0.2718434325051848,0.462458180067811
42,ETTm2,5,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.0700440218260524,0.0718844768905964,0.2197939544049979,0.0422525262741423,0.9982936978340148,0.0,0.6797237691748401,0.462458180067811
42,ETTm2,6,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.2560821738268768,0.125989725135055,0.8105093130363971,1.3913027242267104,0.8933787941932678,0.0,0.0175766950852519,0.462458180067811
42,ETTm2,0,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.1835571865671424,0.1505058418983484,0.5577541518091352,1.465546300747125,0.8395282626152039,0.0,0.059808550769371,0.4660846946981355
42,ETTm2,1,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.2725071269193633,0.240831556111128,0.6059782204964462,1.3091768749120252,0.79430091381073,3.0,0.5259391238897516,0.4660846946981355
42,ETTm2,2,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.2595807465786344,0.2111779653098876,0.1362812756269826,1.1544050318834644,0.94088876247406,0.0,0.2496967780476872,0.4660846946981355
42,ETTm2,3,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.294781491700436,0.2488034683378942,0.8092498523153887,1.6104559005761667,0.690075159072876,3.0,0.4803850391683202,0.4660846946981355
42,ETTm2,4,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.07731922189328,0.0485984826189992,0.3987667092626579,0.1567331775507011,0.9657686948776244,3.0,0.2378630453014842,0.4660846946981355
42,ETTm2,5,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.0869713447948687,0.0737425589031812,0.1923197318223538,0.0708451829099124,0.9979785680770874,0.0,0.5947583384083645,0.4660846946981355
42,ETTm2,6,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.2453457727641505,0.1235030003599423,0.7091956675753125,1.2863006619408692,0.8921090364456177,0.0,0.0153796949251019,0.4660846946981355
42,ETTm2,0,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.1553661478597993,0.1411082929415818,0.3983959118413984,1.309772375515453,0.8304948210716248,0.0,0.0427204277172084,0.4723513628112713
42,ETTm2,1,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.2415384328569942,0.2430325568586021,0.4328416089206009,1.1351714371674313,0.8026281595230103,3.0,0.3756708587846073,0.4723513628112713
42,ETTm2,2,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.2450958915814695,0.2076694584447405,0.0973437855206886,1.1940886823367682,0.9451577067375184,0.0,0.1783547110307113,0.4723513628112713
42,ETTm2,3,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.2700382649775668,0.2494925583175596,0.5780356145641078,1.3779459410896913,0.7153652906417847,3.0,0.3431321002299027,0.4723513628112713
42,ETTm2,4,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.0650181873995861,0.0424625607814058,0.2848333918741,0.1841008490960335,0.9613688588142396,3.0,0.1699022708940831,0.4723513628112713
42,ETTm2,5,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.1226090399825716,0.0805043240874992,0.1373712865310301,0.1347424138102047,0.9971303343772888,0.0,0.4248274057765678,0.4723513628112713
42,ETTm2,6,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.2229761663548473,0.1181265984631027,0.5065683761377249,1.0843307749010236,0.8889860510826111,0.0,0.0109854687734649,0.4723513628112713
42,ETTm2,0,CNN,MTT,300,0.7,0.1925242609360124,1.6373576237562362,0.1278062613530446,0.1314273364772386,0.2390375910360396,1.1530483527481372,0.8197759389877319,0.0,0.0256323046650459,0.4769304271295209
42,ETTm2,1,CNN,MTT,300,0.7,0.1925242609360124,1.6373576237562362,0.2048278428204629,0.243222706534376,0.2597050001784373,0.9702861938848456,0.8035404086112976,0.0,0.225402593679463,0.4769304271295209
42,ETTm2,2,CNN,MTT,300,0.7,0.1925242609360124,1.6373576237562362,0.2291233255743311,0.2037122511193623,0.0584063036625113,1.232593442756128,0.9489968419075012,0.0,0.1070130757174878,0.4769304271295209
42,ETTm2,3,CNN,MTT,300,0.7,0.1925242609360124,1.6373576237562362,0.2396726439286932,0.2486063805568599,0.3468214562878486,1.1494752670697592,0.7307259440422058,3.0,0.2058792768263044,0.4769304271295209
42,ETTm2,4,CNN,MTT,300,0.7,0.1925242609360124,1.6373576237562362,0.0555517426423363,0.0390057582382272,0.1709000933956227,0.2835445462716892,0.956191062927246,3.0,0.1019413722509907,0.4769304271295209
