experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,42,phase_aware_mtt,9,0.18250893349124328,0.23504421376829235,1.2878504589999684,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,42,phase_aware_mtt,9,0.20102821390740858,0.2734702157293544,1.3603573867263818,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,123,phase_aware_mtt,12,0.19360817114561812,0.20599277769809987,1.0639673753395817,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,123,phase_aware_mtt,12,0.18250893349124328,0.22157706328105142,1.2140614656086555,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,123,phase_aware_mtt,12,0.20102821390740858,0.23601889374579837,1.1740585520722286,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,7,phase_aware_mtt,1,0.19360817114561812,0.19971192013264646,1.0315262984558515,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,7,phase_aware_mtt,1,0.18250893349124328,0.2048592502186171,1.1224614943489666,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,7,phase_aware_mtt,1,0.20102821390740858,0.2511128071510408,1.249142109309595,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,42,phase_aware_mtt,8,0.19360817114561812,0.2024494141817863,1.0456656502866215,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,42,phase_aware_mtt,8,0.18250893349124328,0.23367651799972994,1.2803566024396371,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,42,phase_aware_mtt,8,0.20102821390740858,0.24499149218367774,1.218692080189889,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,123,phase_aware_mtt,4,0.19360817114561812,0.19791123754545661,1.0222256445808893,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,123,phase_aware_mtt,4,0.18250893349124328,0.21639680656925198,1.1856778867190882,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,123,phase_aware_mtt,4,0.20102821390740858,0.21879305623453882,1.088369895856074,81,
