experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,42,phase_aware_mtt,8,0.3420424103873514,0.3678914908214051,1.0755727349856425,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,42,phase_aware_mtt,8,0.3420424103873514,0.3671516607840434,1.0734097574866714,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,123,phase_aware_mtt,4,0.34526968338495245,0.3925454581463301,1.136924198782516,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,123,phase_aware_mtt,4,0.34526968338495245,0.38158968663630516,1.1051931432128037,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,123,phase_aware_mtt,4,0.3418640656961654,0.7074095810777609,2.0692715381981013,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,123,phase_aware_mtt,4,0.3418640656961654,0.6847754481018391,2.003063547224174,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,123,phase_aware_mtt,4,0.3420424103873514,0.43376572479763986,1.2681635716062665,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,123,phase_aware_mtt,4,0.3420424103873514,0.43037507452790386,1.25825061880636,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,7,phase_aware_mtt,6,0.34526968338495245,0.36364578690766863,1.053222464661712,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,7,phase_aware_mtt,6,0.34526968338495245,0.36045582408294885,1.0439834176841551,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,7,phase_aware_mtt,6,0.3418640656961654,0.40521929698275116,1.1853228743347752,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,7,phase_aware_mtt,6,0.3418640656961654,0.40426164037400986,1.1825215953913706,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,7,phase_aware_mtt,6,0.3420424103873514,0.3660944671289019,1.0703189312527426,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,7,phase_aware_mtt,6,0.3420424103873514,0.3713315203443994,1.0856300536646293,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,42,phase_aware_mtt,9,0.34526968338495245,0.3610185279391067,1.0456131693919832,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,42,phase_aware_mtt,9,0.34526968338495245,0.34854955215360695,1.009499440369335,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,42,phase_aware_mtt,9,0.3418640656961654,0.3944762465381692,1.1538979557119153,81,
