experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,42,phase_aware_mtt,9,0.18250893349124328,0.221847876633929,1.2155453017568216,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,42,phase_aware_mtt,9,0.20102821390740858,0.2743950981580554,1.3649581460462998,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,123,phase_aware_mtt,12,0.19360817114561812,0.20085145923486908,1.0374120991195308,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,123,phase_aware_mtt,12,0.18250893349124328,0.2135797377771495,1.1702426489024276,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,123,phase_aware_mtt,12,0.20102821390740858,0.2545468820118961,1.266224661027619,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,7,phase_aware_mtt,1,0.19360817114561812,0.24904702363764977,1.2863456235549817,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,7,phase_aware_mtt,1,0.18250893349124328,0.4593537191168596,2.5168834770430526,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,7,phase_aware_mtt,1,0.20102821390740858,0.24665476700135963,1.2269659179032757,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,42,phase_aware_mtt,8,0.19360817114561812,0.21902020754013704,1.1312549787756934,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,42,phase_aware_mtt,8,0.18250893349124328,3.4347227160672515,18.8194772188072,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,42,phase_aware_mtt,8,0.20102821390740858,0.8250027922335871,4.10391544648342,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,123,phase_aware_mtt,4,0.19360817114561812,0.21530003629650463,1.1120400292122559,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,123,phase_aware_mtt,4,0.18250893349124328,0.2729513132670304,1.4955504261939405,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,123,phase_aware_mtt,4,0.20102821390740858,0.24339177731463,1.210734416745769,81,
