experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTh2,DLinear,MLP,7,phase_aware_mtt,61,0.3021977074035999,0.33281066128053327,1.1013010791509688,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,CNN,7,param_mtt,,0.3212526216765413,0.3810724841047171,1.1862081688734247,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,CNN,7,phase_aware_mtt,61,0.3212526216765413,0.4981218797524403,1.5505612908397768,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,DLinear,42,param_mtt,,0.30349656600997804,0.3055192328604142,1.0066645460837593,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,MLP,42,param_mtt,,0.3021977074035999,0.30831094363351924,1.020229260779119,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,CNN,42,param_mtt,,0.3212526216765413,0.4566506356737232,1.4214689775621807,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,DLinear,123,param_mtt,,0.30349656600997804,0.3128979190105025,1.030976801893091,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,MLP,123,param_mtt,,0.3021977074035999,0.3641477230665897,1.2049982979528449,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,CNN,123,param_mtt,,0.3212526216765413,0.378141491333827,1.177084530424674,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,7,param_mtt,,0.30349656600997804,0.4316007140600611,1.4220942257576363,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,7,param_mtt,,0.3021977074035999,0.340630087070183,1.1271762780624102,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,7,param_mtt,,0.3212526216765413,0.45516235912580966,1.4168362479049204,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,42,param_mtt,,0.30349656600997804,0.36569088689382234,1.2049259459555122,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,42,phase_aware_mtt,23,0.30349656600997804,0.3668156009214887,1.2086318001681406,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,42,param_mtt,,0.3021977074035999,0.45153616021166015,1.494174671578866,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,42,phase_aware_mtt,23,0.3021977074035999,0.3891580978642063,1.2877599277894802,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,42,param_mtt,,0.3212526216765413,0.49763011136625307,1.5490305067994137,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,42,phase_aware_mtt,23,0.3212526216765413,0.39898240988790823,1.241958455640653,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,123,param_mtt,,0.30349656600997804,0.4490422449734024,1.47956285264407,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,123,phase_aware_mtt,18,0.30349656600997804,0.3420077452366501,1.1268916473519701,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,123,param_mtt,,0.3021977074035999,0.36505287875576364,1.207993541354758,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,123,phase_aware_mtt,18,0.3021977074035999,0.380209128575579,1.258146965581678,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,123,param_mtt,,0.3212526216765413,0.7355460894763128,2.28961894734951,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,123,phase_aware_mtt,18,0.3212526216765413,0.3954351026237118,1.2309163441531767,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,7,param_mtt,,0.30349656600997804,0.3550179599441707,1.169759396659858,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,7,phase_aware_mtt,80,0.30349656600997804,0.31355976966280014,1.0331575535931805,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,7,param_mtt,,0.3021977074035999,0.5052699242900291,1.6719846375777307,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,7,phase_aware_mtt,80,0.3021977074035999,0.38447994921282236,1.2722795037598695,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,7,param_mtt,,0.3212526216765413,0.3562423050622711,1.1089164135163379,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,7,phase_aware_mtt,80,0.3212526216765413,0.45900575229425944,1.4288000200552986,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,42,param_mtt,,0.30349656600997804,0.3361996896391069,1.107754509578384,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,42,phase_aware_mtt,52,0.30349656600997804,0.7575182560642448,2.495969776604787,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,42,param_mtt,,0.3021977074035999,0.34289370312837086,1.1346667917318758,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,42,phase_aware_mtt,52,0.3021977074035999,0.4488764899769858,1.4853735782233755,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,42,param_mtt,,0.3212526216765413,0.4601872344399004,1.4324777554757135,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,42,phase_aware_mtt,52,0.3212526216765413,3.3751228914328535,10.506133378208363,81,
