dataset,model,seed,epoch,train_loss,val_loss,param_movement_raw,param_movement_smooth,segment_id,is_boundary
weather,DLinear,7,25,0.49175099,0.46108591,0.06275192,0.05527105,1,False
weather,DLinear,7,26,0.49160623,0.46195542,0.06213317,0.05597937,1,False
weather,DLinear,7,27,0.49183549,0.46155811,0.04052031,0.05824639,1,False
weather,DLinear,7,28,0.49176012,0.46203426,0.05325633,0.05780484,1,False
weather,DLinear,7,29,0.4917684,0.46319293,0.07257023,0.06137522,1,False
weather,DLinear,7,30,0.49164983,0.46196337,0.06054418,0.06411625,1,False
weather,DLinear,7,31,0.49174936,0.4614966,0.07998504,0.06881675,1,False
weather,DLinear,7,32,0.49170893,0.46242883,0.05422546,0.06596648,1,False
weather,DLinear,7,33,0.49202812,0.46142374,0.07675886,0.06883975,1,False
weather,DLinear,7,34,0.49314923,0.46282011,0.05831884,0.06626102,1,False
weather,DLinear,7,35,0.49166113,0.46144345,0.07491057,0.0698113,1,False
weather,DLinear,7,36,0.49187594,0.46168233,0.06709137,0.06624871,1,False
weather,DLinear,7,37,0.4917514,0.46254578,0.07197688,0.06835106,1,False
weather,DLinear,7,38,0.49168849,0.46296928,0.05894589,0.06868887,1,False
weather,DLinear,7,39,0.49153645,0.46320614,0.0688306,0.0676823,1,False
weather,DLinear,7,40,0.49172989,0.46292753,0.07659959,0.06489172,1,False
weather,DLinear,7,41,0.49190992,0.46130235,0.06205853,0.06619125,1,False
weather,DLinear,7,42,0.4931611,0.46126026,0.05802399,0.06358228,1,False
weather,DLinear,7,43,0.49181464,0.46326697,0.06544354,0.05904755,1,False
weather,DLinear,7,44,0.49168772,0.46224417,0.05578573,0.05643816,1,False
weather,DLinear,7,45,0.49189399,0.46194403,0.05392593,0.05291372,1,False
weather,DLinear,7,46,0.49201974,0.46290923,0.04901158,0.05246785,1,False
weather,DLinear,7,47,0.49162483,0.46285833,0.04040183,0.05070459,1,False
weather,DLinear,7,48,0.49172288,0.46105074,0.06321419,0.05311633,1,False
weather,DLinear,7,49,0.49324188,0.46204019,0.0469694,0.05531551,1,False
weather,DLinear,7,50,0.49161053,0.4611759,0.06598464,0.05950577,1,False
weather,DLinear,7,51,0.49171127,0.4627047,0.06000752,0.06302581,1,False
weather,DLinear,7,52,0.49170838,0.4611855,0.06135311,0.06599239,1,False
weather,DLinear,7,53,0.49172109,0.46282081,0.0808144,0.06636161,1,False
weather,DLinear,7,54,0.491654,0.46339195,0.0618023,0.06611699,1,False
weather,DLinear,7,55,0.49179872,0.46270543,0.06783072,0.06662065,1,False
weather,DLinear,7,56,0.49170573,0.46166355,0.05878442,0.06194688,1,False
weather,DLinear,7,57,0.49166496,0.4631087,0.06387141,0.05968,1,False
weather,DLinear,7,58,0.49203985,0.46224605,0.05744556,0.0579224,1,False
weather,DLinear,7,59,0.49309251,0.46208707,0.05046789,0.0635418,1,False
weather,DLinear,7,60,0.49172089,0.46395945,0.05904272,0.06572442,1,False
weather,DLinear,7,61,0.49183713,0.46180692,0.08688141,0.0628644,1,False
weather,DLinear,7,62,0.49451974,0.46279662,0.07478454,0.06286724,1,False
weather,DLinear,7,63,0.49166036,0.46218842,0.04314547,0.06077975,1,False
weather,DLinear,7,64,0.49185648,0.4641462,0.05048208,0.05781726,1,False
weather,DLinear,7,65,0.49165726,0.46431597,0.04860524,0.05339843,1,False
weather,DLinear,7,66,0.49174865,0.46188585,0.07206898,0.05826461,1,False
weather,DLinear,7,67,0.49309686,0.46170766,0.05269037,0.06865217,1,False
weather,DLinear,7,68,0.49251588,0.46373643,0.06747637,0.06930165,1,False
weather,DLinear,7,69,0.49170878,0.46303517,0.1024199,0.07160957,1,False
weather,DLinear,7,70,0.49184722,0.46292629,0.05185262,0.07653013,1,False
weather,DLinear,7,71,0.49164882,0.46198161,0.08360861,0.0737458,1,False
weather,DLinear,7,72,0.49209695,0.46112035,0.07729318,0.06626454,1,False
weather,DLinear,7,73,0.49178325,0.46189134,0.05355469,0.06622508,1,False
weather,DLinear,7,74,0.49162722,0.46383544,0.06501362,0.06164466,1,False
weather,DLinear,7,75,0.49198773,0.46218224,0.05165532,0.06427651,1,False
weather,DLinear,7,76,0.49197651,0.461705,0.0607065,0.06899299,1,False
weather,DLinear,7,77,0.49178343,0.46305247,0.09045244,0.06879999,1,False
weather,DLinear,7,78,0.49155606,0.46182528,0.07713706,0.06934344,1,False
weather,DLinear,7,79,0.4920798,0.46218601,0.06404865,0.07150267,1,False
weather,DLinear,7,80,0.49174934,0.46127154,0.05437254,0.06518608,1,False
weather,MLP,7,1,0.5745856,0.47874566,2.98336656,1.45737588,0,False
weather,MLP,7,2,0.49522161,0.465987,0.83190161,1.20937036,0,False
weather,MLP,7,3,0.48731976,0.46350129,0.55685947,1.05143438,0,False
weather,MLP,7,4,0.48265658,0.45991478,0.4653538,0.53249455,0,False
weather,MLP,7,5,0.47961338,0.45674461,0.41969045,0.43891701,0,False
weather,MLP,7,6,0.47661154,0.45315739,0.38866741,0.39508432,0,False
weather,MLP,7,7,0.47432539,0.45085811,0.36401394,0.3663468,0,False
weather,MLP,7,8,0.47255056,0.44864082,0.33769601,0.34449292,1,True
weather,MLP,7,9,0.47038695,0.44809593,0.32166617,0.32374531,1,False
weather,MLP,7,10,0.46912391,0.44398871,0.31042104,0.30537416,1,False
weather,MLP,7,11,0.46761044,0.44397692,0.28492936,0.29095086,1,False
weather,MLP,7,12,0.46627597,0.44360622,0.27215823,0.27780537,1,False
weather,MLP,7,13,0.46505656,0.44258523,0.26557951,0.26688092,1,False
weather,MLP,7,14,0.46414901,0.44143422,0.25593871,0.2597362,1,False
weather,MLP,7,15,0.46294774,0.44324929,0.2557988,0.25378833,1,False
weather,MLP,7,16,0.46203421,0.443339,0.24920577,0.24902145,1,False
weather,MLP,7,17,0.4610923,0.43618693,0.24241885,0.24695403,1,False
weather,MLP,7,18,0.46175624,0.43514376,0.24174515,0.2431513,1,False
weather,MLP,7,19,0.45916393,0.43680305,0.2456016,0.24083948,1,False
weather,MLP,7,20,0.45871988,0.43352455,0.23678512,0.23898902,1,False
weather,MLP,7,21,0.45756021,0.43238543,0.23764667,0.2366611,1,False
weather,MLP,7,22,0.456613,0.43321974,0.23316655,0.23423228,1,False
weather,MLP,7,23,0.45625901,0.43386733,0.23010554,0.23337172,1,False
weather,MLP,7,24,0.45505349,0.43210625,0.23345752,0.23441416,1,False
weather,MLP,7,25,0.4541853,0.43230373,0.23248231,0.23584825,1,False
weather,MLP,7,26,0.45338844,0.43071117,0.2428589,0.23589798,1,False
weather,MLP,7,27,0.45270465,0.42785904,0.240337,0.23553146,1,False
weather,MLP,7,28,0.45175654,0.42858967,0.23035418,0.23837932,1,False
weather,MLP,7,29,0.45136487,0.42593369,0.23162492,0.23543192,1,False
weather,MLP,7,30,0.45029111,0.42647675,0.24672163,0.23142211,1,False
weather,MLP,7,31,0.449411,0.43214378,0.22812187,0.23019824,1,False
weather,MLP,7,32,0.44905992,0.42560785,0.22028794,0.22832224,1,False
weather,MLP,7,33,0.44810553,0.42584986,0.22423486,0.2215123,1,False
weather,MLP,7,34,0.44719921,0.42283399,0.2222449,0.21947298,1,False
weather,MLP,7,35,0.44666296,0.42226525,0.21267191,0.21797891,1,False
weather,MLP,7,36,0.44596219,0.42009763,0.21792528,0.21504525,1,False
weather,MLP,7,37,0.44517209,0.41987373,0.21281761,0.21206572,1,False
weather,MLP,7,38,0.44483705,0.42091272,0.20956655,0.20836273,1,False
weather,MLP,7,39,0.44411568,0.41937579,0.20734723,0.20294673,1,False
weather,MLP,7,40,0.4435271,0.41941608,0.19415699,0.19758939,1,False
weather,MLP,7,41,0.44300782,0.41974375,0.19084529,0.19489535,1,False
weather,MLP,7,42,0.44271106,0.41751518,0.1860309,0.1912284,1,False
weather,MLP,7,43,0.44187105,0.41488676,0.19609632,0.18866346,1,False
weather,MLP,7,44,0.44145577,0.41721054,0.1890125,0.18596647,1,False
weather,MLP,7,45,0.44095551,0.4188243,0.1813323,0.18535509,1,False
weather,MLP,7,46,0.44062522,0.41827448,0.17736035,0.18240604,1,False
weather,MLP,7,47,0.44058029,0.41341581,0.18297397,0.17965861,1,False
weather,MLP,7,48,0.43977025,0.41599081,0.1813511,0.1763826,1,False
weather,MLP,7,49,0.43939216,0.41441756,0.17527534,0.17344615,1,False
weather,MLP,7,50,0.43919648,0.41526259,0.16495226,0.16970355,1,False
weather,MLP,7,51,0.43882657,0.41406923,0.16267811,0.16475457,1,False
weather,MLP,7,52,0.43843592,0.41754521,0.16426097,0.16132156,1,False
weather,MLP,7,53,0.43796246,0.41338284,0.15660619,0.15914616,1,False
weather,MLP,7,54,0.43796225,0.4118435,0.15811031,0.15856252,1,False
weather,MLP,7,55,0.43753315,0.41239887,0.15407522,0.155374,1,False
weather,MLP,7,56,0.43710144,0.41234008,0.15975992,0.15376746,1,False
weather,MLP,7,57,0.43715053,0.41160545,0.14831836,0.15222994,1,False
weather,MLP,7,58,0.43663144,0.41177955,0.14857351,0.151167,1,False
weather,MLP,7,59,0.43639918,0.41045261,0.15042271,0.15087127,1,False
weather,MLP,7,60,0.43629933,0.41496384,0.1487605,0.14984839,1,False
weather,MLP,7,61,0.43613325,0.41268952,0.15828125,0.14922149,1,False
weather,MLP,7,62,0.43603937,0.41392019,0.14320398,0.14954546,1,False
weather,MLP,7,63,0.43571913,0.4103108,0.14543904,0.1494993,1,False
weather,MLP,7,64,0.43586454,0.41137052,0.15204252,0.14695917,1,False
weather,MLP,7,65,0.43533487,0.40867852,0.14852971,0.14867087,1,False
weather,MLP,7,66,0.43505329,0.41240394,0.14558062,0.14760116,1,False
weather,MLP,7,67,0.43491657,0.40779211,0.15176246,0.14510385,1,False
weather,MLP,7,68,0.43498385,0.40910691,0.14009051,0.14391421,1,False
weather,MLP,7,69,0.43471224,0.40905361,0.13955597,0.14262095,1,False
weather,MLP,7,70,0.43563805,0.40997343,0.14258147,0.13992936,1,False
weather,MLP,7,71,0.43402761,0.4078151,0.13911433,0.13959632,1,False
weather,MLP,7,72,0.43415829,0.40910012,0.13830453,0.13981945,1,False
weather,MLP,7,73,0.43522508,0.40792511,0.13842532,0.14030895,1,False
weather,MLP,7,74,0.43405405,0.40898449,0.14067161,0.14140697,1,False
weather,MLP,7,75,0.43351982,0.40736453,0.14502897,0.14237848,1,False
weather,MLP,7,76,0.43370088,0.40837225,0.1446044,0.1420607,1,False
weather,MLP,7,77,0.43303147,0.4074166,0.14316211,0.14179358,1,False
weather,MLP,7,78,0.43304364,0.40545421,0.13683639,0.13960986,1,False
weather,MLP,7,79,0.43311164,0.4073197,0.13933603,0.13836122,1,False
weather,MLP,7,80,0.43293765,0.40811753,0.13411036,0.13676093,1,False
weather,CNN,7,1,0.55733467,0.45442389,2.73935513,1.35782027,0,False
weather,CNN,7,2,0.47553088,0.43830831,0.81316937,1.11361855,0,False
weather,CNN,7,3,0.46770956,0.43260066,0.5209363,0.9532778,0,False
weather,CNN,7,4,0.46416962,0.43165627,0.38101342,0.45965627,0,False
weather,CNN,7,5,0.46348043,0.42484964,0.31191476,0.34464547,0,False
weather,CNN,7,6,0.46077067,0.4257976,0.27124748,0.28560248,0,False
weather,CNN,7,7,0.45954064,0.42683549,0.2381154,0.25208297,0,False
weather,CNN,7,8,0.45873122,0.41926807,0.22572135,0.22747151,0,False
weather,CNN,7,9,0.45840905,0.42438672,0.21341587,0.20723288,0,False
weather,CNN,7,10,0.45770728,0.41924834,0.18885744,0.19002357,0,False
weather,CNN,7,11,0.45719942,0.41867701,0.17005433,0.17131163,0,False
weather,CNN,7,12,0.45703525,0.41688585,0.15206887,0.1551041,0,False
weather,CNN,7,13,0.45655232,0.41796643,0.13216165,0.14048186,0,False
weather,CNN,7,14,0.45624336,0.41645136,0.13237821,0.13280595,1,True
weather,CNN,7,15,0.45612407,0.41821943,0.11574623,0.12892999,1,False
weather,CNN,7,16,0.45608551,0.42140002,0.13167481,0.12556021,1,False
weather,CNN,7,17,0.45610975,0.41752407,0.13268907,0.11753701,1,False
weather,CNN,7,18,0.45566457,0.41508616,0.11531275,0.11442051,1,False
weather,CNN,7,19,0.45560379,0.4158641,0.09226219,0.12294189,1,False
weather,CNN,7,20,0.45533761,0.41704615,0.10016373,0.12323436,1,False
weather,CNN,7,21,0.45530848,0.41583885,0.17428173,0.12497882,1,False
weather,CNN,7,22,0.45569096,0.41721752,0.13415142,0.12398659,1,False
weather,CNN,7,23,0.45481739,0.4157612,0.12403502,0.12300355,1,False
weather,CNN,7,24,0.45553742,0.41538184,0.08730107,0.10528646,1,False
weather,CNN,7,25,0.45504778,0.41926354,0.09524851,0.09528943,1,False
weather,CNN,7,26,0.45514828,0.41438165,0.08569628,0.08645717,1,False
weather,CNN,7,27,0.45529835,0.41518092,0.08416626,0.08423154,1,False
weather,CNN,7,28,0.45463766,0.41591561,0.07987375,0.08087809,1,False
weather,CNN,7,29,0.45470233,0.41527906,0.07617289,0.07930547,1,False
weather,CNN,7,30,0.45430651,0.41733712,0.07848125,0.07811342,1,False
weather,CNN,7,31,0.45511765,0.4152187,0.0778332,0.07948381,1,False
weather,CNN,7,32,0.45496991,0.41552778,0.07820601,0.08992925,1,False
weather,CNN,7,33,0.45453643,0.41799109,0.08672571,0.09747514,1,False
weather,CNN,7,34,0.45498949,0.41461591,0.12840007,0.09847404,1,False
weather,CNN,7,35,0.45442357,0.41439795,0.11621073,0.09981024,1,False
weather,CNN,7,36,0.45417602,0.41813693,0.08282768,0.10205624,1,False
weather,CNN,7,37,0.45463665,0.41628178,0.084887,0.09517876,1,False
weather,CNN,7,38,0.45470293,0.41645118,0.09795574,0.09737011,1,False
weather,CNN,7,39,0.45403812,0.4164908,0.09401265,0.11094151,1,False
weather,CNN,7,40,0.45446813,0.41696248,0.1271675,0.10879418,1,False
weather,CNN,7,41,0.4541104,0.42176462,0.15068468,0.10812066,1,False
weather,CNN,7,42,0.45454387,0.41760038,0.07415037,0.11161538,1,False
weather,CNN,7,43,0.45464739,0.41392275,0.09458811,0.11195719,1,False
weather,CNN,7,44,0.45456941,0.41731103,0.11148625,0.10535859,1,False
weather,CNN,7,45,0.45374116,0.41579876,0.12887655,0.1088752,1,False
weather,CNN,7,46,0.45393381,0.41402327,0.11769167,0.11235355,1,False
weather,CNN,7,47,0.45413981,0.42040312,0.09173341,0.11178996,1,False
weather,CNN,7,48,0.4537068,0.41891655,0.11197989,0.11281759,1,False
weather,CNN,7,49,0.45366402,0.41797965,0.10866826,0.11718617,1,False
weather,CNN,7,50,0.45474416,0.41683177,0.1340147,0.11526508,1,False
weather,CNN,7,51,0.45476498,0.41806913,0.1395346,0.12191564,1,False
weather,CNN,7,52,0.45473003,0.41470424,0.08212794,0.12735923,1,False
weather,CNN,7,53,0.4531403,0.41715751,0.14523268,0.11613982,1,False
weather,CNN,7,54,0.45369881,0.42282719,0.13588623,0.10199173,1,False
weather,CNN,7,55,0.45319249,0.41571185,0.07791765,0.10163616,1,False
weather,CNN,7,56,0.45322194,0.41479298,0.06879418,0.10159178,1,False
weather,CNN,7,57,0.45361662,0.41600522,0.08035006,0.11961136,1,False
weather,CNN,7,58,0.4542526,0.41534868,0.14501078,0.14926316,1,False
weather,CNN,7,59,0.4532189,0.41753128,0.22598413,0.16164397,1,False
weather,CNN,7,60,0.45343613,0.4159436,0.22617666,0.16716604,1,False
weather,CNN,7,61,0.45307608,0.41710645,0.13069823,0.15562258,1,False
weather,CNN,7,62,0.45301854,0.42102328,0.10796041,0.12844694,1,False
weather,CNN,7,63,0.4535059,0.41474104,0.08729345,0.10103568,1,False
weather,CNN,7,64,0.45289628,0.41421504,0.09010597,0.08992096,1,False
weather,CNN,7,65,0.45229345,0.41494077,0.08912032,0.08183201,1,False
weather,CNN,7,66,0.45310539,0.42184347,0.07512465,0.07928012,1,False
weather,CNN,7,67,0.45286062,0.41708749,0.06751569,0.08392685,1,False
weather,CNN,7,68,0.45284635,0.41685139,0.074534,0.08537722,1,False
weather,CNN,7,69,0.45521197,0.41687014,0.11333958,0.10125461,1,False
weather,CNN,7,70,0.45292727,0.4157978,0.09637218,0.11451419,1,False
weather,CNN,7,71,0.45556152,0.41680951,0.1545116,0.14272709,1,False
weather,CNN,7,72,0.45382416,0.41842978,0.13381361,0.16934041,1,False
weather,CNN,7,73,0.45315421,0.41628345,0.21559851,0.18511294,1,False
weather,CNN,7,74,0.45198808,0.41435902,0.24640615,0.18409998,1,False
weather,CNN,7,75,0.452522,0.41438775,0.17523481,0.17143211,1,False
weather,CNN,7,76,0.45281506,0.41940329,0.14944683,0.14757575,1,False
weather,CNN,7,77,0.45422723,0.4190922,0.07047423,0.11460175,1,False
weather,CNN,7,78,0.45184479,0.41969603,0.09631674,0.0940415,1,False
weather,CNN,7,79,0.45256085,0.42034967,0.08153613,0.08019017,1,False
weather,CNN,7,80,0.45227801,0.41715394,0.07243359,0.08342882,1,False
ETTh1,DLinear,42,1,0.43456298,0.72952507,1.33100243,0.69998735,0,False
ETTh1,DLinear,42,2,0.37386076,0.69406753,0.47185937,0.57832217,0,False
ETTh1,DLinear,42,3,0.36363776,0.68042316,0.29710025,0.49633745,0,False
ETTh1,DLinear,42,4,0.35818192,0.66976985,0.21332663,0.25901929,0,False
ETTh1,DLinear,42,5,0.35809871,0.66874522,0.16839856,0.18974397,0,False
ETTh1,DLinear,42,6,0.35502387,0.66557251,0.14441162,0.15323304,0,False
ETTh1,DLinear,42,7,0.35241252,0.66656928,0.12548279,0.13130485,0,False
ETTh1,DLinear,42,8,0.35144245,0.66678633,0.11454559,0.11680641,0,False
ETTh1,DLinear,42,9,0.35142934,0.66314396,0.10368567,0.10553168,0,False
ETTh1,DLinear,42,10,0.35106521,0.66385402,0.09590639,0.09652143,0,False
ETTh1,DLinear,42,11,0.34951083,0.66602557,0.08803793,0.08904817,0,False
ETTh1,DLinear,42,12,0.34986161,0.66366999,0.08043156,0.08280184,0,False
ETTh1,DLinear,42,13,0.34841147,0.66308452,0.0771793,0.07731194,0,False
ETTh1,DLinear,42,14,0.34911564,0.66181326,0.07245399,0.07265752,1,True
ETTh1,DLinear,42,15,0.34910322,0.66207174,0.0684569,0.06982859,1,False
ETTh1,DLinear,42,16,0.34948953,0.66194807,0.06476582,0.06611649,1,False
ETTh1,DLinear,42,17,0.34740765,0.65844731,0.06628693,0.06304358,1,False
ETTh1,DLinear,42,18,0.34724093,0.65716987,0.05861883,0.06168051,1,False
ETTh1,DLinear,42,19,0.34844346,0.65554568,0.05708943,0.0613769,1,False
ETTh1,DLinear,42,20,0.34797113,0.66317101,0.06164157,0.05989186,1,False
ETTh1,DLinear,42,21,0.34704828,0.65568017,0.06324773,0.0590736,1,False
ETTh1,DLinear,42,22,0.34662446,0.66335542,0.05886173,0.05799923,1,False
ETTh1,DLinear,42,23,0.34754909,0.65655467,0.05452756,0.05710377,1,False
ETTh1,DLinear,42,24,0.35085371,0.65768793,0.05171755,0.05404956,1,False
ETTh1,DLinear,42,25,0.34698867,0.65977959,0.05716426,0.05126104,1,False
ETTh1,DLinear,42,26,0.34628105,0.66132489,0.04797669,0.05032376,1,False
ETTh1,DLinear,42,27,0.34752056,0.66199415,0.04491914,0.04850701,1,False
ETTh1,DLinear,42,28,0.34631925,0.65869834,0.04984113,0.04846494,1,False
ETTh1,DLinear,42,29,0.35055634,0.66069562,0.04263383,0.04756537,1,False
ETTh1,DLinear,42,30,0.34606773,0.66058951,0.05695393,0.04688846,1,False
ETTh1,DLinear,42,31,0.3459479,0.65617102,0.04347885,0.04607739,1,False
ETTh1,DLinear,42,32,0.34718563,0.65922596,0.04153455,0.0462134,1,False
ETTh1,DLinear,42,33,0.34617975,0.6573447,0.04578581,0.04352613,1,False
ETTh1,DLinear,42,34,0.34781742,0.65440879,0.04331387,0.04450104,1,False
ETTh1,DLinear,42,35,0.35029015,0.65207874,0.04351757,0.04349992,1,False
ETTh1,DLinear,42,36,0.34608269,0.65757571,0.04835341,0.04173611,1,False
ETTh1,DLinear,42,37,0.34615835,0.65692201,0.03652894,0.04121886,1,False
ETTh1,DLinear,42,38,0.34735485,0.66024115,0.03696676,0.04101881,1,False
ETTh1,DLinear,42,39,0.34723768,0.65572794,0.0407276,0.03965006,1,False
ETTh1,DLinear,42,40,0.34708653,0.65615917,0.04251735,0.03996823,1,False
ETTh1,DLinear,42,41,0.34592528,0.65450363,0.04150966,0.04002188,1,False
ETTh1,DLinear,42,42,0.34573057,0.65720285,0.0381198,0.03992729,1,False
ETTh1,DLinear,42,43,0.34539306,0.6550952,0.03723497,0.03951179,1,False
ETTh1,DLinear,42,44,0.34657357,0.66078404,0.04025468,0.03787826,1,False
ETTh1,DLinear,42,45,0.34572286,0.65962715,0.04043982,0.03799504,1,False
ETTh1,DLinear,42,46,0.34591692,0.65908727,0.03334205,0.03848107,1,False
ETTh1,DLinear,42,47,0.34782316,0.65946246,0.03870369,0.03684953,1,False
ETTh1,DLinear,42,48,0.34514275,0.66133246,0.0396651,0.03493928,1,False
ETTh1,DLinear,42,49,0.34509695,0.6593855,0.03209701,0.03522115,1,False
ETTh1,DLinear,42,50,0.3458252,0.65836176,0.03088854,0.03517174,1,False
ETTh1,DLinear,42,51,0.34651377,0.66024717,0.03475141,0.03576123,1,False
ETTh1,DLinear,42,52,0.34806394,0.66003038,0.03845665,0.03741424,1,False
ETTh1,DLinear,42,53,0.34618667,0.65702304,0.04261254,0.03900936,1,False
ETTh1,DLinear,42,54,0.34606359,0.66212131,0.04036204,0.03847953,1,False
ETTh1,DLinear,42,55,0.34598995,0.65738935,0.03886414,0.03819519,1,False
ETTh1,DLinear,42,56,0.34596966,0.65731203,0.03210228,0.03757315,1,False
ETTh1,DLinear,42,57,0.34620396,0.66006191,0.03703497,0.03800258,1,False
ETTh1,DLinear,42,58,0.34724925,0.65489612,0.03950231,0.03823253,1,False
ETTh1,DLinear,42,59,0.34920579,0.65898071,0.0425092,0.03949606,1,False
ETTh1,DLinear,42,60,0.34581178,0.66349455,0.04001389,0.03886348,1,False
ETTh1,DLinear,42,61,0.3459,0.65873824,0.03841994,0.0384125,1,False
ETTh1,DLinear,42,62,0.34550951,0.65667191,0.03387207,0.04400211,1,False
ETTh1,DLinear,42,63,0.35392014,0.65565153,0.03724742,0.04439496,1,False
ETTh1,DLinear,42,64,0.34586273,0.65488944,0.07045723,0.04457997,1,False
ETTh1,DLinear,42,65,0.34726342,0.65962175,0.04197815,0.04480203,1,False
ETTh1,DLinear,42,66,0.34581239,0.65921615,0.039345,0.04615307,1,False
ETTh1,DLinear,42,67,0.34786507,0.65682174,0.03498234,0.03923499,1,False
ETTh1,DLinear,42,68,0.3465579,0.65907166,0.04400265,0.03849901,1,False
ETTh1,DLinear,42,69,0.34774273,0.65633334,0.03586683,0.03697069,1,False
ETTh1,DLinear,42,70,0.34514008,0.65703483,0.03829825,0.03667564,1,False
ETTh1,DLinear,42,71,0.34494361,0.66032211,0.03170338,0.03470112,1,False
ETTh1,DLinear,42,72,0.34603333,0.65841361,0.03350708,0.03502157,1,False
ETTh1,DLinear,42,73,0.34571487,0.65994125,0.03413006,0.0359041,1,False
ETTh1,DLinear,42,74,0.34789287,0.65347257,0.03746912,0.03784152,1,False
ETTh1,DLinear,42,75,0.34650988,0.65757069,0.04271086,0.03751106,1,False
ETTh1,DLinear,42,76,0.34583213,0.66052299,0.04139051,0.03743517,1,False
ETTh1,DLinear,42,77,0.34538168,0.65789931,0.03185478,0.03729755,1,False
ETTh1,DLinear,42,78,0.34581705,0.66128217,0.0337506,0.03878235,1,False
ETTh1,DLinear,42,79,0.34792425,0.65856741,0.03678098,0.03813031,1,False
ETTh1,DLinear,42,80,0.34527321,0.66117067,0.0501349,0.04022216,1,False
ETTh1,MLP,42,1,0.65260783,0.98476834,1.93045425,1.15287882,0,False
ETTh1,MLP,42,2,0.46972211,0.8443803,0.89380794,0.96726403,0,False
ETTh1,MLP,42,3,0.42218259,0.76107223,0.63437428,0.83845741,0,False
ETTh1,MLP,42,4,0.40093477,0.73341921,0.41041964,0.5083309,0,False
ETTh1,MLP,42,5,0.39106826,0.71648708,0.32323096,0.378723,0,False
ETTh1,MLP,42,6,0.3857609,0.70353459,0.27982167,0.2947292,0,False
ETTh1,MLP,42,7,0.38029197,0.6991245,0.24576848,0.2501097,0,False
ETTh1,MLP,42,8,0.37629073,0.69128371,0.21440523,0.21905235,0,False
ETTh1,MLP,42,9,0.37319962,0.68688767,0.18732218,0.19283546,0,False
ETTh1,MLP,42,10,0.37056168,0.68302301,0.16794419,0.17095611,0,False
ETTh1,MLP,42,11,0.36857867,0.68086589,0.14873724,0.15539918,0,False
ETTh1,MLP,42,12,0.36837044,0.68178049,0.1363717,0.14889822,0,False
ETTh1,MLP,42,13,0.37188046,0.67747395,0.13662061,0.14039919,1,True
ETTh1,MLP,42,14,0.36643059,0.67925307,0.15481737,0.13378865,1,False
ETTh1,MLP,42,15,0.36449425,0.67539699,0.12544904,0.12896554,1,False
ETTh1,MLP,42,16,0.36439122,0.67294424,0.11568455,0.12346984,1,False
ETTh1,MLP,42,17,0.36420397,0.67394683,0.11225614,0.11259091,1,False
ETTh1,MLP,42,18,0.36168148,0.67246664,0.10914207,0.1073788,1,False
ETTh1,MLP,42,19,0.36111582,0.67261795,0.10042275,0.10431036,1,False
ETTh1,MLP,42,20,0.36159096,0.67202803,0.09938847,0.10084385,1,False
ETTh1,MLP,42,21,0.35983526,0.67243539,0.10034237,0.09797091,1,False
ETTh1,MLP,42,22,0.36005438,0.67176518,0.09492362,0.09671258,1,False
ETTh1,MLP,42,23,0.35895989,0.66916161,0.09477735,0.09545381,1,False
ETTh1,MLP,42,24,0.35916218,0.66782813,0.09413109,0.09334252,1,False
ETTh1,MLP,42,25,0.35849716,0.6732305,0.09309463,0.0920518,1,False
ETTh1,MLP,42,26,0.35721231,0.67104711,0.0897859,0.09017186,1,False
ETTh1,MLP,42,27,0.3565717,0.66551153,0.08847002,0.08795794,1,False
ETTh1,MLP,42,28,0.35612137,0.66642417,0.08537765,0.08542842,1,False
ETTh1,MLP,42,29,0.35640637,0.66491554,0.08306151,0.0834082,1,False
ETTh1,MLP,42,30,0.3553787,0.66807787,0.08044703,0.08245561,1,False
ETTh1,MLP,42,31,0.35634974,0.66898657,0.07968476,0.08488522,1,False
ETTh1,MLP,42,32,0.35869276,0.66645186,0.0837071,0.08423015,1,False
ETTh1,MLP,42,33,0.35579413,0.66830525,0.09752568,0.08422109,1,False
ETTh1,MLP,42,34,0.3605051,0.66853147,0.07978617,0.08308756,1,False
ETTh1,MLP,42,35,0.35338687,0.66576708,0.08040177,0.08099617,1,False
ETTh1,MLP,42,36,0.35463629,0.6627193,0.07401708,0.0764174,1,False
ETTh1,MLP,42,37,0.35347423,0.66431291,0.07325016,0.07520378,1,False
ETTh1,MLP,42,38,0.35377938,0.66583217,0.07463184,0.07290308,1,False
ETTh1,MLP,42,39,0.35223165,0.66412269,0.07371804,0.07130378,1,False
ETTh1,MLP,42,40,0.35090713,0.66614593,0.06889827,0.07029762,1,False
ETTh1,MLP,42,41,0.35206303,0.66802747,0.0660206,0.06988371,1,False
ETTh1,MLP,42,42,0.35317012,0.66549528,0.06821933,0.06864358,1,False
ETTh1,MLP,42,43,0.35086126,0.66490545,0.07256231,0.06886251,1,False
ETTh1,MLP,42,44,0.35110538,0.66359431,0.06751739,0.06914058,1,False
ETTh1,MLP,42,45,0.35113685,0.66509557,0.0699929,0.06987265,1,False
ETTh1,MLP,42,46,0.35255083,0.66295612,0.06741095,0.06912064,1,False
ETTh1,MLP,42,47,0.34996375,0.6640719,0.0718797,0.06934614,1,False
ETTh1,MLP,42,48,0.35006706,0.65912318,0.06880224,0.06830297,1,False
